tweet_id,preprocessed_tweet
101302,que se yo me puse una playlist de empoderamiento para bañarme y ahora estoy bien
101303,por eso prefiero el rock es transgresor y tiene un empoderamiento dorado smirking face 
101304,nelly martínez es una de las mas de 1 400 mujeres rurales visitadas por ins ella envía un mensaje desde el carmen invitando al empoderamiento de las mujeres del campo colombiano seedling 
101305, faltó más comunismo lengueje incluseve y piropos disfrazados de halagos por empoderamiento hahahah 
101307,el activismo y la lucha contra el sida un referente es la visibilidad y las autonomías de las personas con vih la importancia del empoderamiento es combatir todas las serofobias existentes tanto personales hasta institucionales luchando generamos nuestros espacios seguros 
101308,un gusto formar un frente de trabajo con objetivos comunes erradicar comercio i lci to y crimen organizado por otro lado el empoderamiento de la mujer para combatir violencia deg nero este 2022 abriremos espacios para impulsar estos temas 
101309, ya hay que tener poco amor propio para haberte pasado un par de años resolviendo matrices y pasar a dedicar tu día a día a dorarle la píldora a zoquetes integrales pero va en seis años consejera en iberdrola y dando charlas sobre empoderamiento 
101310, para un difamador todo lo que el diga es verdad la cultura del relativismo no seras de esos que tambien levantan el puño izquierdo en señal de empoderamiento y creen luchar en contra del globalismo mundial man facepalming light skin tonecandle selectorlatin cross selectorfolded hands light skin tone
101311,la educación siempre debe ser un proceso de empoderamiento liberador educa cins in paredes educa cin solid aria aula en lamont aa 2 2 
101312, quizás porque ambas son símbolos de empoderamiento femenino y las asocias 
101313,su majestad la reina letizia de españa visita nuestro país para reafirmar alianza estratégica promoción de la educación y el empoderamiento de la mujer 
101315, comprometidos con la seguridad de n cash white heavy check mark el min inter potenciará el patrullaje preventivo de la continuará con el proceso de empoderamiento y fortalecimiento de la pnp y priorizará la labor con y las juntas vecinales en toda la región 
101316,al que deben echarle culpa de la canción de got es a sm y al productor ese todos esperamos una canción de empoderamiento femenino por que su nombre grupal se siente así no una canción donde se le ruega a un chico ughnauseated face
101317, yo no se porque itiel arroyo se quema en ese tipo de entrevistas aparte el tema fue todo de liberación femenina y empoderamiento 
101318, es indignante que las niñas sobre todo a tan temprana edad tengan una falsa concepción de empoderamiento al estar objetificándose y o buscando aprobación y más grave aún es que estén expuestas a tales degenerados como son quienes les dan atención
101319,así es es la salida para que chile vuelva a crecer de forma ordenada sin terrorismo con un estado más pequeño y empoderamiento a carabineros y ffaa 
101320,este miércoles 10 de noviembre estaré en el paraninfo de la magdalena de santander hablando sobre el empoderamiento del paciente la entrada será libre allí os espero 
101321, no tienes porque me conformó con seguir siendo yo que te saqué una sonrisa hasta en tus días más grises partying facesmiling face with halo
101322, si tu vida se ha tornado gris ve con aquel que puede pintar de colores tu vida ve con aquel que da las mejores caricias esas que llenan el alma oro para que en tus días grises encuentres a aquel que puede darle color a tus nubes 
101323,y si hay un espacio perdido en tus días yo quiero llenarlo con mis tonteríasmusical notes
101324,escuchar canciones tristes cuando estas en tus días está bien chido sacas todo alv
101325,tú sabes que puedes acudir a mi en tus días malos por favor dime si estás triste que yo siempre te consolaré
101327,hoy cumple el hermano que no hacía que tuviera pero la vida dijo toma te hace falta un hombre más en tu vida te amo bro sparkling heartque cumplas muchos muchos más deseo todas las mejores vibras en tus días que puedas brillar como el gran ser que eres 
101328, qué tal si soy yo el que encaje en tus días qué tal si tus ojos se ven en los míos qué tal si te beso qué tal si te invito mañana un caféeee qué tal si me cuentas lo que hiciste ayer 
101329, ya niña andas en tus días o porqué tan agresiva 
101330,cuando estás en tus días nublados esperas lo mejor de una persona no un “ok ahí me hablas”broken heart
101331,jsjajjajaja hacer popó estando en tus días mientras tienes un cuadro clínico por tu sistema nervioso autónomo no está chido
101332, yo igual te cogeria en tus dias bb rica
101333,ey no que sufrimiento es cuando estas en tus dias y estornudas y sientes como que te dan un golpazo en el abdomen bajo hpta vidaaaaaaaaaaloudly crying face
101334,rt quedate cerquita de las personas que te dieron luz en tus días más oscuros sparkles
101335,no saben lo feo que es tener gripa por estos putos calores y dormir con el ventilador andar en tus dias cólicos y venir a trabajar con este dolor face with headbandageloudly crying face
101336,lo mal que me cae esa pregunta dizque “ estás en tus días ” no no estoy en mis días solo no me cayó bien tu comentario grandísimo bobo 
101337,mereces quien te quiera complet en tus días brillantes y en tu obscuridad mereces todo el amor que entregas toda la paciencia que compartes todo el respeto con el que tratas a los demás y toda la felicidad que regalas mereces el mismo tiempo y espacio que tu le das backhand index pointing down mediumlight skin tone
101339,mi chiquito quiere darte luz en tus días grises 
101340, siempre estaré contigo acompañándote en tus días grises y soleados te amo inmensamente
101341,si si estoy llorando por que quiero cuidar a jimin es apendicitis pero aún así mi enfermera en desarrollo quiere estar ahí 
101342,hoy me hicieron en la ips una prueba de embarazo porque tenía una tomografía y no me había venido el andres jajajajajaja entonces según la enfermera era embarazoooo y yo bien homosexual jajajajjaja face with tears of joyface with tears of joyface with tears of joy
101343,welsy la enfermera de holguin la mariana de estos tiempos difíciles y de lucha 
101344,amo a la enfermera que viene a chusmear y a quejarse de los residentesseñora quédese toda la noche y cuente cuente
101345, era llamar a la vecina para que te tirará el cuerito estaba más ocupada que enfermera en pandemia doña ángela se llamaba y hacía los fideos con agujero con un fierrito nunca se me ocurrió aprenderlos materia pendiente 
101346, cualquier médico o enfermera puede corroborar que esto es así quien lo niegue miente por qué ningún médico dice esto 
101347, debe ser el 1 de los q se van y estos son tech muy especializados en un nicho la mayoria tienen oficios varios y se las rebuscan una amiga mia enfermera gana 800 euros al mes y comparte un monoambiente se fue hace 20 años y sobrevive apenas eso sí es seguro de noche 
101348,la enfermera dice familiade del señor fernandez se les infoma que el señor ha mueto la esposa le responde no me joda la enferma no no mejoda ni mejodo ni mejodadá se murió 
101349, face with tears of joyface with tears of joyface with tears of joyface with tears of joy enfermera pidale la ambulancia al gobernador durazo él si puede donarla es cuestion de que se las pida a los q controlan el estado y hasta 10 le regalan 
101350,mi mamá ha sido mi enfermera a la distancia diosito que nunca me faltefolded hands medium skin tonered heart selector
101351, te entiendo colega yo también soy enfermera no más y he sido mirada en menos muchas veces da rabia la weá 
101352, es verdad mi hermana es enfermera en el j m y me cuenta a veces cada episodio 
